#TYPE Selected.System.Management.Automation.PSCustomObject,,,,,,
Date,Time,AccountName,AccountDomain,SourceAddress,SourcePort,Sharename
8/5/2017,6:07 PM,_idshk,AP1,10.42.156.78,62143,\\*\IPC$
8/5/2017,6:06 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,60815,\\*\SYSVOL
8/5/2017,6:06 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,60815,\\*\IPC$
8/5/2017,6:05 PM,_idshk,AP1,10.42.156.78,62137,\\*\IPC$
8/5/2017,6:05 PM,_idshk,AP1,10.42.156.78,62137,\\*\AGIHK
8/5/2017,6:05 PM,rmisp,AP1,10.80.24.173,53159,\\*\IPC$
8/5/2017,6:05 PM,_wasadm,ADASIAPAC,10.42.160.12,50946,\\*\IPC$
8/5/2017,6:05 PM,_wasadm,ADASIAPAC,10.42.160.12,50943,\\*\IPC$
8/5/2017,6:04 PM,_idshk,AP1,10.42.156.78,62129,\\*\IPC$
8/5/2017,6:04 PM,_idshk,AP1,10.42.156.78,62129,\\*\AGIHK
8/5/2017,6:03 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52630,\\*\SYSVOL
8/5/2017,6:02 PM,_idshk,AP1,10.42.156.78,62125,\\*\IPC$
8/5/2017,6:01 PM,MONICAC,AP1,10.80.19.111,57081,\\*\IPC$
8/5/2017,6:01 PM,TGC2EU-ISEADM01$,EU1,10.42.108.128,50573,\\*\IPC$
8/5/2017,6:01 PM,PGC2EU-ISEPSN02$,1CORP,10.42.106.54,15784,\\*\IPC$
8/5/2017,6:00 PM,_idshk,AP1,10.42.156.78,62115,\\*\AGIHK
8/5/2017,6:00 PM,_idshk,AP1,10.42.156.78,62115,\\*\IPC$
8/5/2017,6:00 PM,_idshk,AP1,10.42.156.78,62107,\\*\AGIHK
8/5/2017,5:59 PM,rmisp,AP1,10.80.24.173,53070,\\*\IPC$
8/5/2017,5:59 PM,_idshk,AP1,10.42.156.78,62102,\\*\IPC$
8/5/2017,5:59 PM,_idshk,AP1,10.42.156.78,62102,\\*\AGIHK
8/5/2017,5:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,55251,\\*\IPC$
8/5/2017,5:58 PM,AGIHKGSU1DP$,ADASIAPAC,183.111.2.129,50180,\\*\SYSVOL
8/5/2017,5:57 PM,_idshk,AP1,10.42.156.78,62099,\\*\IPC$
8/5/2017,5:57 PM,_arcagentTWN,AP1,183.109.1.149,55081,\\*\IPC$
8/5/2017,5:56 PM,MONICAC,AP1,10.80.19.111,56886,\\*\IPC$
8/5/2017,5:54 PM,_idshk,AP1,10.42.156.78,62090,\\*\IPC$
8/5/2017,5:54 PM,_idshk,AP1,10.42.156.78,62090,\\*\AGIHK
8/5/2017,5:54 PM,rmisp,AP1,10.80.24.173,52980,\\*\IPC$
8/5/2017,5:54 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,55234,\\*\IPC$
8/5/2017,5:53 PM,TINAC,AP1,183.100.2.37,51883,\\*\SYSVOL
8/5/2017,5:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,55229,\\*\SYSVOL
8/5/2017,5:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,55229,\\*\IPC$
8/5/2017,5:53 PM,_idshk,AP1,10.42.156.78,62085,\\*\AGIHK
8/5/2017,5:53 PM,_idshk,AP1,10.42.156.78,62085,\\*\IPC$
8/5/2017,5:51 PM,_idshk,AP1,10.42.156.78,62076,\\*\AGIHK
8/5/2017,5:51 PM,_idshk,AP1,10.42.156.78,62076,\\*\IPC$
8/5/2017,5:51 PM,MONICAC,AP1,10.80.19.111,56688,\\*\IPC$
8/5/2017,5:51 PM,_APSpotLightSvc,AP1,10.42.156.66,63321,\\*\IPC$
8/5/2017,5:49 PM,rmisp,AP1,10.80.24.173,52900,\\*\IPC$
8/5/2017,5:47 PM,_arcagentTWN,AP1,183.109.1.149,55025,\\*\IPC$
8/5/2017,5:47 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,54185,\\*\SYSVOL
8/5/2017,5:47 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,54185,\\*\IPC$
8/5/2017,5:46 PM,ELLANEN,AP1,10.80.241.27,64814,\\*\IPC$
8/5/2017,5:46 PM,ELLANEN,AP1,10.80.241.27,64812,\\*\IPC$
8/5/2017,5:45 PM,_idshk,AP1,10.42.156.78,62056,\\*\IPC$
8/5/2017,5:45 PM,_idshk,AP1,10.42.156.78,62056,\\*\AGIHK
8/5/2017,5:45 PM,_idshk,AP1,10.42.156.78,62046,\\*\AGIHK
8/5/2017,5:45 PM,_idshk,AP1,10.42.156.78,62044,\\*\AGIHK
8/5/2017,5:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,55202,\\*\IPC$
8/5/2017,5:43 PM,rmisp,AP1,10.80.24.173,52819,\\*\IPC$
8/5/2017,5:43 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,55185,\\*\SYSVOL
8/5/2017,5:43 PM,_idshk,AP1,10.42.156.78,62038,\\*\IPC$
8/5/2017,5:43 PM,_idshk,AP1,10.42.156.78,62038,\\*\AGIHK
8/5/2017,5:42 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.38,62631,\\*\IPC$
8/5/2017,5:42 PM,PGC1US-ISEMON01$,1CORP,10.42.54.35,48599,\\*\IPC$
8/5/2017,5:41 PM,MONICAC,AP1,10.80.19.111,56295,\\*\IPC$
8/5/2017,5:40 PM,_idshk,AP1,10.42.156.78,62031,\\*\AGIHK
8/5/2017,5:40 PM,_idshk,AP1,10.42.156.78,62031,\\*\IPC$
8/5/2017,6:56 PM,_idshk,AP1,10.42.156.78,61740,\\*\IPC$
8/5/2017,6:56 PM,_idshk,AP1,10.42.156.78,61740,\\*\AGIHK
8/5/2017,6:55 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,51104,\\*\IPC$
8/5/2017,6:55 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,52230,\\*\SYSVOL
8/5/2017,6:55 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.37,52227,\\*\SYSVOL
8/5/2017,6:55 PM,_idshk,AP1,10.42.156.78,61734,\\*\IPC$
8/5/2017,6:55 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,53594,\\*\SYSVOL
8/5/2017,6:55 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.39,53591,\\*\SYSVOL
8/5/2017,6:54 PM,_idshk,AP1,10.42.156.78,61731,\\*\IPC$
8/5/2017,6:54 PM,_idshk,AP1,10.42.156.78,61731,\\*\AGIHK
8/5/2017,6:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,51098,\\*\SYSVOL
8/5/2017,6:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,51098,\\*\IPC$
8/5/2017,6:53 PM,rmisp,AP1,10.80.24.173,53951,\\*\IPC$
8/5/2017,6:51 PM,MONICAC,AP1,10.80.19.111,59147,\\*\IPC$
8/5/2017,6:49 PM,AGIHKGSQ2P$,ADASIAPAC,10.42.156.89,65293,\\*\SYSVOL
8/5/2017,6:48 PM,AGIHKGHI2UD$,ADASIAPAC,10.42.160.16,51998,\\*\SYSVOL
8/5/2017,6:48 PM,_idshk,AP1,10.42.156.78,61721,\\*\IPC$
8/5/2017,6:48 PM,_idshk,AP1,10.42.156.78,61721,\\*\AGIHK
8/5/2017,6:47 PM,rmisp,AP1,10.80.24.173,53867,\\*\IPC$
8/5/2017,6:47 PM,_arcagentTWN,AP1,183.109.1.149,64218,\\*\IPC$
8/5/2017,6:46 PM,MONICAC,AP1,10.80.19.111,58951,\\*\IPC$
8/5/2017,6:46 PM,PGC1US-ISEADM01$,1CORP,10.42.54.34,37855,\\*\IPC$
8/5/2017,6:45 PM,_idshk,AP1,10.42.156.78,61673,\\*\AGIHK
8/5/2017,6:45 PM,_idshk,AP1,10.42.156.78,61667,\\*\AGIHK
8/5/2017,6:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,52810,\\*\IPC$
8/5/2017,6:43 PM,_idshk,AP1,10.42.156.78,61658,\\*\IPC$
8/5/2017,6:43 PM,_idshk,AP1,10.42.156.78,61658,\\*\IPC$
8/5/2017,6:43 PM,_idshk,AP1,10.42.156.78,61658,\\*\AGIHK
8/5/2017,6:43 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52796,\\*\SYSVOL
8/5/2017,6:43 PM,ise2-t$,EU1,10.48.208.76,33536,\\*\IPC$
8/5/2017,6:42 PM,rmisp,AP1,10.80.24.173,53791,\\*\IPC$
8/5/2017,6:41 PM,MONICAC,AP1,10.80.19.111,58752,\\*\IPC$
8/5/2017,6:40 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52751,\\*\IPC$
8/5/2017,6:39 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,52149,\\*\SYSVOL
8/5/2017,6:38 PM,_idshk,AP1,10.42.156.78,61641,\\*\AGIHK
8/5/2017,6:38 PM,_idshk,AP1,10.42.156.78,61641,\\*\IPC$
8/5/2017,6:37 PM,_arcagentTWN,AP1,183.109.1.149,64150,\\*\IPC$
8/5/2017,6:37 PM,AGIHKGSP5DD$,ADASIAPAC,10.42.166.11,59303,\\*\IPC$
8/5/2017,6:37 PM,rmisp,AP1,10.80.24.173,53696,\\*\IPC$
8/5/2017,6:37 PM,_idshk,AP1,10.42.156.78,61636,\\*\IPC$
8/5/2017,6:37 PM,_idshk,AP1,10.42.156.78,61636,\\*\AGIHK
8/5/2017,6:36 PM,MONICAC,AP1,10.80.19.111,58551,\\*\IPC$
8/5/2017,6:35 PM,_wasadm,ADASIAPAC,10.42.160.12,51120,\\*\IPC$
8/5/2017,6:35 PM,_wasadm,ADASIAPAC,10.42.160.12,51117,\\*\IPC$
8/5/2017,6:34 PM,_idshk,AP1,10.42.156.78,61630,\\*\AGIHK
8/5/2017,6:34 PM,AGIHKGSU1D$,ADASIAPAC,183.111.2.126,59137,\\*\IPC$
8/5/2017,6:33 PM,_idshk,AP1,10.42.156.78,61624,\\*\IPC$
8/5/2017,6:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52731,\\*\SYSVOL
8/5/2017,6:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52731,\\*\IPC$
8/5/2017,6:32 PM,_idshk,AP1,10.42.156.78,61620,\\*\IPC$
8/5/2017,6:32 PM,_idshk,AP1,10.42.156.78,61620,\\*\AGIHK
8/5/2017,6:31 PM,rmisp,AP1,10.80.24.173,53607,\\*\IPC$
8/5/2017,6:30 PM,_idshk,AP1,10.42.156.78,61609,\\*\IPC$
8/5/2017,6:30 PM,_idshk,AP1,10.42.156.78,61609,\\*\AGIHK
8/5/2017,6:30 PM,_idshk,AP1,10.42.156.78,61602,\\*\AGIHK
8/5/2017,6:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,52716,\\*\IPC$
8/5/2017,6:28 PM,_idshk,AP1,10.42.156.78,61596,\\*\IPC$
8/5/2017,6:27 PM,_arcagentTWN,AP1,183.109.1.149,61929,\\*\IPC$
8/5/2017,6:27 PM,_idshk,AP1,10.42.156.78,61595,\\*\IPC$
8/5/2017,6:27 PM,_idshk,AP1,10.42.156.78,61595,\\*\AGIHK
8/5/2017,6:26 PM,rmisp,AP1,10.80.24.173,53475,\\*\IPC$
8/5/2017,6:26 PM,MONICAC,AP1,10.80.19.111,58159,\\*\IPC$
8/5/2017,6:25 PM,_idshk,AP1,10.42.156.78,61591,\\*\IPC$
8/5/2017,6:25 PM,_idshk,AP1,10.42.156.78,61591,\\*\AGIHK
8/5/2017,6:25 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52703,\\*\IPC$
8/5/2017,6:24 PM,_idshk,AP1,10.42.156.78,61587,\\*\IPC$
8/5/2017,6:24 PM,_idshk,AP1,10.42.156.78,61587,\\*\AGIHK
8/5/2017,6:23 PM,_idshk,AP1,10.42.156.78,61584,\\*\IPC$
8/5/2017,6:23 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,52697,\\*\SYSVOL
8/5/2017,6:22 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,51723,\\*\SYSVOL
8/5/2017,6:22 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,51723,\\*\IPC$
8/5/2017,6:21 PM,rmisp,AP1,10.80.24.173,53391,\\*\IPC$
8/5/2017,6:18 PM,_idshk,AP1,10.42.156.78,62177,\\*\IPC$
8/5/2017,7:35 PM,rmisp,AP1,10.80.24.173,50794,\\*\IPC$
8/5/2017,7:35 PM,_wasadm,ADASIAPAC,10.42.160.12,51485,\\*\IPC$
8/5/2017,7:35 PM,_wasadm,ADASIAPAC,10.42.160.12,51480,\\*\IPC$
8/5/2017,7:33 PM,_idshk,AP1,10.42.156.78,64081,\\*\IPC$
8/5/2017,7:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60566,\\*\SYSVOL
8/5/2017,7:33 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60566,\\*\IPC$
8/5/2017,7:32 PM,ise1-t$,EU1,10.48.208.75,57293,\\*\IPC$
8/5/2017,7:32 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.38,62915,\\*\IPC$
8/5/2017,7:32 PM,_idshk,AP1,10.42.156.78,64073,\\*\IPC$
8/5/2017,7:32 PM,_idshk,AP1,10.42.156.78,64073,\\*\AGIHK
8/5/2017,7:31 PM,MONICAC,AP1,10.80.19.111,60812,\\*\IPC$
8/5/2017,7:30 PM,_idshk,AP1,10.42.156.78,64067,\\*\IPC$
8/5/2017,7:30 PM,_idshk,AP1,10.42.156.78,64067,\\*\AGIHK
8/5/2017,7:30 PM,_idshk,AP1,10.42.156.78,64061,\\*\AGIHK
8/5/2017,7:29 PM,rmisp,AP1,10.80.24.173,50655,\\*\IPC$
8/5/2017,7:29 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,54458,\\*\SYSVOL
8/5/2017,7:29 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,54458,\\*\IPC$
8/5/2017,7:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,60556,\\*\IPC$
8/5/2017,7:28 PM,_idshk,AP1,10.42.156.78,64055,\\*\IPC$
8/5/2017,7:28 PM,AGIHKGSP5UD$,ADASIAPAC,10.42.160.11,53382,\\*\IPC$
8/5/2017,7:28 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,55745,\\*\SYSVOL
8/5/2017,7:28 PM,AGIHKGWSQ5DD$,ADASIAPAC,10.42.166.12,55745,\\*\IPC$
8/5/2017,7:27 PM,_arcagentTWN,AP1,183.109.1.149,62578,\\*\IPC$
8/5/2017,7:27 PM,_idshk,AP1,10.42.156.78,64035,\\*\IPC$
8/5/2017,7:27 PM,_idshk,AP1,10.42.156.78,64035,\\*\AGIHK
8/5/2017,7:26 PM,MONICAC,AP1,10.80.19.111,60613,\\*\IPC$
8/5/2017,7:25 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60544,\\*\IPC$
8/5/2017,7:24 PM,rmisp,AP1,10.80.24.173,50576,\\*\IPC$
8/5/2017,7:24 PM,TINAC,AP1,183.100.2.37,52393,\\*\SYSVOL
8/5/2017,7:24 PM,_idshk,AP1,10.42.156.78,64029,\\*\IPC$
8/5/2017,7:24 PM,_idshk,AP1,10.42.156.78,64029,\\*\AGIHK
8/5/2017,7:23 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60533,\\*\SYSVOL
8/5/2017,7:23 PM,ELLANEN,AP1,10.80.241.27,60342,\\*\IPC$
8/5/2017,7:23 PM,_idshk,AP1,10.42.156.78,64022,\\*\IPC$
8/5/2017,7:23 PM,PGC2EU-ISEPSN01$,1CORP,10.42.106.53,30427,\\*\IPC$
8/5/2017,7:21 PM,_idshk,AP1,10.42.156.78,64017,\\*\IPC$
8/5/2017,7:21 PM,_idshk,AP1,10.42.156.78,64017,\\*\AGIHK
8/5/2017,7:21 PM,MONICAC,AP1,10.80.19.111,60374,\\*\IPC$
8/5/2017,7:19 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,53712,\\*\SYSVOL
8/5/2017,7:19 PM,ELLANEN,AP1,10.80.241.27,60244,\\*\IPC$
8/5/2017,7:19 PM,rmisp,AP1,10.80.24.173,50498,\\*\IPC$
8/5/2017,7:19 PM,ELLANEN,AP1,10.80.241.27,60239,\\*\IPC$
8/5/2017,7:17 PM,_arcagentTWN,AP1,183.109.1.149,62518,\\*\IPC$
8/5/2017,7:16 PM,AGIHKGRAI13P$,ADASIAPAC,183.100.2.38,62845,\\*\IPC$
8/5/2017,7:14 PM,_idshk,AP1,10.42.156.78,61809,\\*\AGIHK
8/5/2017,7:14 PM,rmisp,AP1,10.80.24.173,50426,\\*\IPC$
8/5/2017,7:13 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,60511,\\*\IPC$
8/5/2017,7:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60504,\\*\SYSVOL
8/5/2017,7:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60504,\\*\IPC$
8/5/2017,7:13 PM,PDC7AP-ISEADM01$,1CORP,10.80.129.11,11951,\\*\IPC$
8/5/2017,7:13 PM,_idshk,AP1,10.42.156.78,61809,\\*\IPC$
8/5/2017,7:13 PM,PFM1EU-ISE01$,1CORP,10.48.213.152,42188,\\*\IPC$
8/5/2017,7:12 PM,AGIHKGWSQ5UD$,ADASIAPAC,10.42.160.12,51357,\\*\IPC$
8/5/2017,7:12 PM,_idshk,AP1,10.42.156.78,61802,\\*\IPC$
8/5/2017,7:12 PM,_idshk,AP1,10.42.156.78,61802,\\*\AGIHK
8/5/2017,7:11 PM,MONICAC,AP1,10.80.19.111,59943,\\*\IPC$
8/5/2017,7:11 PM,AGIHKGRAI13D$,ADASIAPAC,183.111.2.47,58130,\\*\SYSVOL
8/5/2017,7:10 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60493,\\*\IPC$
8/5/2017,7:10 PM,_idshk,AP1,10.42.156.78,61799,\\*\AGIHK
8/5/2017,7:10 PM,_idshk,AP1,10.42.156.78,61799,\\*\IPC$
8/5/2017,7:09 PM,rmisp,AP1,10.80.24.173,54180,\\*\IPC$
8/5/2017,7:08 PM,_idshk,AP1,10.42.156.78,61790,\\*\AGIHK
8/5/2017,7:08 PM,_idshk,AP1,10.42.156.78,61790,\\*\IPC$
8/5/2017,7:07 PM,_arcagentTWN,AP1,183.109.1.149,62470,\\*\IPC$
8/5/2017,7:06 PM,_idshk,AP1,10.42.156.78,61778,\\*\IPC$
8/5/2017,7:06 PM,MONICAC,AP1,10.80.19.111,59745,\\*\IPC$
8/5/2017,7:05 PM,_idshk,AP1,10.42.156.78,61777,\\*\IPC$
8/5/2017,7:05 PM,_idshk,AP1,10.42.156.78,61777,\\*\AGIHK
8/5/2017,7:05 PM,_wasadm,ADASIAPAC,10.42.160.12,51300,\\*\IPC$
8/5/2017,7:05 PM,_wasadm,ADASIAPAC,10.42.160.12,51297,\\*\IPC$
8/5/2017,7:04 PM,_idshk,AP1,10.42.156.78,61774,\\*\AGIHK
8/5/2017,7:03 PM,rmisp,AP1,10.80.24.173,54105,\\*\IPC$
8/5/2017,7:03 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60465,\\*\SYSVOL
8/5/2017,7:02 PM,_idshk,AP1,10.42.156.78,61770,\\*\IPC$
8/5/2017,7:02 PM,_idshk,AP1,10.42.156.78,61770,\\*\AGIHK
8/5/2017,7:01 PM,MONICAC,AP1,10.80.19.111,59547,\\*\IPC$
8/5/2017,7:01 PM,_idshk,AP1,10.42.156.78,61759,\\*\IPC$
8/5/2017,7:00 PM,_idshk,AP1,10.42.156.78,61756,\\*\IPC$
8/5/2017,7:00 PM,_idshk,AP1,10.42.156.78,61756,\\*\AGIHK
8/5/2017,7:00 PM,_idshk,AP1,10.42.156.78,61750,\\*\AGIHK
8/5/2017,6:59 PM,_idshk,AP1,10.42.156.78,61745,\\*\IPC$
8/5/2017,6:59 PM,_idshk,AP1,10.42.156.78,61745,\\*\AGIHK
8/5/2017,6:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,51119,\\*\IPC$
8/5/2017,6:58 PM,rmisp,AP1,10.80.24.173,54024,\\*\IPC$
8/5/2017,6:57 PM,_arcagentTWN,AP1,183.109.1.149,64270,\\*\IPC$
8/5/2017,8:13 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,49868,\\*\IPC$
8/5/2017,8:13 PM,_idshk,AP1,10.42.156.78,64252,\\*\IPC$
8/5/2017,8:13 PM,_idshk,AP1,10.42.156.78,64252,\\*\AGIHK
8/5/2017,8:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,49863,\\*\SYSVOL
8/5/2017,8:13 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,49863,\\*\IPC$
8/5/2017,8:13 PM,A00004897,AP1,183.111.2.46,63955,\\*\SYSVOL
8/5/2017,8:13 PM,A00004897,AP1,183.111.2.46,63955,\\*\IPC$
8/5/2017,8:12 PM,_idshk,AP1,10.42.156.78,64250,\\*\IPC$
8/5/2017,8:12 PM,rmisp,AP1,10.80.24.173,51358,\\*\IPC$
8/5/2017,8:12 PM,_idshk,AP1,10.42.156.78,64248,\\*\IPC$
8/5/2017,8:12 PM,_idshk,AP1,10.42.156.78,64248,\\*\AGIHK
8/5/2017,8:11 PM,MONICAC,AP1,10.80.19.111,62458,\\*\IPC$
8/5/2017,8:11 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,49851,\\*\IPC$
8/5/2017,8:09 PM,_idshk,AP1,10.42.156.78,64239,\\*\AGIHK
8/5/2017,8:09 PM,_idshk,AP1,10.42.156.78,64239,\\*\IPC$
8/5/2017,8:08 PM,PGC1US-ISEPSN01$,1CORP,10.42.54.36,58897,\\*\IPC$
8/5/2017,8:07 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,52396,\\*\SYSVOL
8/5/2017,8:07 PM,AGIHKGSQ1D$,ADASIAPAC,183.111.2.71,52396,\\*\IPC$
8/5/2017,8:07 PM,_idshk,AP1,10.42.156.78,64231,\\*\AGIHK
8/5/2017,8:07 PM,rmisp,AP1,10.80.24.173,51278,\\*\IPC$
8/5/2017,8:06 PM,_idshk,AP1,10.42.156.78,64231,\\*\IPC$
8/5/2017,8:05 PM,_idshk,AP1,10.42.156.78,64229,\\*\IPC$
8/5/2017,8:05 PM,_idshk,AP1,10.42.156.78,64229,\\*\AGIHK
8/5/2017,8:05 PM,_wasadm,ADASIAPAC,10.42.160.12,51660,\\*\IPC$
8/5/2017,8:05 PM,_wasadm,ADASIAPAC,10.42.160.12,51657,\\*\IPC$
8/5/2017,8:03 PM,AGIHKGSUSQ1D$,ADASIAPAC,183.111.2.127,64329,\\*\IPC$
8/5/2017,8:03 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,49829,\\*\SYSVOL
8/5/2017,8:01 PM,rmisp,AP1,10.80.24.173,51202,\\*\IPC$
8/5/2017,8:01 PM,MONICAC,AP1,10.80.19.111,62022,\\*\IPC$
8/5/2017,8:01 PM,TGC2EU-ISEADM01$,EU1,10.42.108.128,58250,\\*\IPC$
8/5/2017,8:01 PM,PGC2EU-ISEPSN02$,1CORP,10.42.106.54,22595,\\*\IPC$
8/5/2017,8:01 PM,_idshk,AP1,10.42.156.78,64196,\\*\IPC$
8/5/2017,8:00 PM,_idshk,AP1,10.42.156.78,64196,\\*\IPC$
8/5/2017,8:00 PM,_idshk,AP1,10.42.156.78,64196,\\*\AGIHK
8/5/2017,7:59 PM,_idshk,AP1,10.42.156.78,64189,\\*\AGIHK
8/5/2017,7:59 PM,_idshk,AP1,10.42.156.78,64185,\\*\AGIHK
8/5/2017,7:59 PM,_idshk,AP1,10.42.156.78,64185,\\*\IPC$
8/5/2017,7:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,60660,\\*\IPC$
8/5/2017,7:58 PM,_idshk,AP1,10.42.156.78,64181,\\*\IPC$
8/5/2017,7:58 PM,_idshk,AP1,10.42.156.78,64181,\\*\AGIHK
8/5/2017,7:57 PM,ELLANEN,AP1,10.80.241.27,60580,\\*\IPC$
8/5/2017,7:57 PM,ELLANEN,AP1,10.80.241.27,60579,\\*\IPC$
8/5/2017,7:56 PM,MONICAC,AP1,10.80.19.111,61825,\\*\IPC$
8/5/2017,7:56 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60652,\\*\IPC$
8/5/2017,7:55 PM,_idshk,AP1,10.42.156.78,64176,\\*\IPC$
8/5/2017,7:55 PM,rmisp,AP1,10.80.24.173,51109,\\*\IPC$
8/5/2017,7:54 PM,_idshk,AP1,10.42.156.78,64173,\\*\IPC$
8/5/2017,7:54 PM,_idshk,AP1,10.42.156.78,64173,\\*\AGIHK
8/5/2017,7:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60641,\\*\IPC$
8/5/2017,7:53 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60641,\\*\SYSVOL
8/5/2017,7:53 PM,_idshk,AP1,10.42.156.78,64163,\\*\IPC$
8/5/2017,7:53 PM,_idshk,AP1,10.42.156.78,64163,\\*\AGIHK
8/5/2017,7:51 PM,MONICAC,AP1,10.80.19.111,61600,\\*\IPC$
8/5/2017,7:51 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,63764,\\*\SYSVOL
8/5/2017,7:51 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,63764,\\*\IPC$
8/5/2017,7:50 PM,_APSpotLightSvc,AP1,10.42.156.66,64059,\\*\IPC$
8/5/2017,7:50 PM,rmisp,AP1,10.80.24.173,51039,\\*\IPC$
8/5/2017,7:47 PM,_idshk,AP1,10.42.156.78,64156,\\*\IPC$
8/5/2017,7:47 PM,_idshk,AP1,10.42.156.78,64156,\\*\AGIHK
8/5/2017,7:46 PM,MONICAC,AP1,10.80.19.111,61403,\\*\IPC$
8/5/2017,7:45 PM,_idshk,AP1,10.42.156.78,64130,\\*\AGIHK
8/5/2017,7:45 PM,rmisp,AP1,10.80.24.173,50946,\\*\IPC$
8/5/2017,7:44 PM,_idshk,AP1,10.42.156.78,64120,\\*\IPC$
8/5/2017,7:44 PM,_idshk,AP1,10.42.156.78,64120,\\*\AGIHK
8/5/2017,7:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,60613,\\*\IPC$
8/5/2017,7:43 PM,_idshk,AP1,10.42.156.78,64117,\\*\IPC$
8/5/2017,7:43 PM,_idshk,AP1,10.42.156.78,64117,\\*\AGIHK
8/5/2017,7:43 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60601,\\*\SYSVOL
8/5/2017,7:42 PM,PGC1US-ISEMON01$,1CORP,10.42.54.35,54776,\\*\IPC$
8/5/2017,7:42 PM,_idshk,AP1,10.42.156.78,64114,\\*\IPC$
8/5/2017,7:42 PM,_idshk,AP1,10.42.156.78,64114,\\*\AGIHK
8/5/2017,7:41 PM,MONICAC,AP1,10.80.19.111,61201,\\*\IPC$
8/5/2017,7:41 PM,AGIHKGSU1DP$,ADASIAPAC,183.111.2.129,50435,\\*\SYSVOL
8/5/2017,7:41 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,60592,\\*\IPC$
8/5/2017,7:40 PM,rmisp,AP1,10.80.24.173,50872,\\*\IPC$
8/5/2017,7:39 PM,_idshk,AP1,10.42.156.78,64104,\\*\IPC$
